C0028,2015 Ukraine Electric Power Attack,"During the  2015 Ukraine Electric Power Attack ,  Sandworm Team  used  BlackEnergy ’s network sniffer module to discover user credentials being sent over the network between the local LAN and the power grid’s industrial control systems.  [8]"
G0007,APT28,"APT28  deployed the open source tool Responder to conduct NetBIOS Name Service poisoning, which captured usernames and hashed passwords that allowed access to legitimate credentials. [9] [10]   APT28  close-access teams have used Wi-Fi pineapples to intercept Wi-Fi signals and user credentials. [11]"
G0064,APT33,APT33  has used SniffPass to collect credentials by sniffing network traffic. [12]
G0105,DarkVishnya,DarkVishnya  used network sniffing to obtain login data.  [13]
S0367,Emotet,Emotet  has been observed to hook network APIs to monitor network traffic.  [14]
S0363,Empire,Empire  can be used to conduct packet captures on target hosts. [15]
S0661,FoggyWeb,FoggyWeb  can configure custom listeners to passively monitor all incoming HTTP GET and POST requests sent to the AD FS server from the intranet/internet and intercept HTTP requests that match the custom URI patterns defined by the actor. [16]
S0357,Impacket,Impacket  can be used to sniff network traffic via an interface or raw socket. [17]
G0094,Kimsuky,Kimsuky  has used the Nirsoft SniffPass network sniffer to obtain passwords sent over non-secure protocols. [18] [19]
S0443,MESSAGETAP,"MESSAGETAP  uses the libpcap library to listen to all traffic and parses network protocols starting with Ethernet and IP layers. It continues parsing protocol layers including SCTP, SCCP, and TCAP and finally extracts SMS message data and routing metadata.   [20]"
S0590,NBTscan,NBTscan  can dump and print whole packet content. [21] [22]
S0587,Penquin,Penquin  can sniff network traffic to look for packets matching specific conditions. [23] [24]
S0378,PoshC2,PoshC2  contains a module for taking packet captures on compromised hosts. [25]
S0019,Regin,"Regin  appears to have functionality to sniff for credentials passed over HTTP, SMTP, and SMB. [26]"
S0174,Responder,Responder  captures hashes and credentials that are sent to the system after the name services have been poisoned. [27]
G0034,Sandworm Team,Sandworm Team  has used intercepter-NG to sniff passwords in network traffic. [28]
M1041,Encrypt Sensitive Information,"Ensure that all wired and/or wireless traffic is encrypted appropriately. Use best practices for authentication protocols, such as Kerberos, and ensure web traffic that may contain credentials is protected by SSL/TLS."
M1032,Multi-factor Authentication,Use multi-factor authentication wherever possible.
M1030,Network Segmentation,"Deny direct access of broadcasts and multicast sniffing, and prevent attacks such as  LLMNR/NBT-NS Poisoning and SMB Relay"
M1018,User Account Management,"In cloud environments, ensure that users are not granted permissions to create or modify traffic mirrors unless this is explicitly required."
S0281,Dok,Dok  proxies web traffic to potentially monitor and alter victim HTTP(S) traffic. [9] [10]
G0094,Kimsuky,Kimsuky  has used modified versions of PHProxy to examine web traffic between the victim and the accessed website. [11]
M1042,Disable or Remove Feature or Program,"Disable legacy network protocols that may be used   to intercept network traffic if applicable, especially those that are not needed within an environment."
M1041,Encrypt Sensitive Information,"Ensure that all wired and/or wireless traffic is encrypted appropriately. Use best practices for authentication protocols, such as Kerberos, and ensure web traffic that may contain credentials is protected by SSL/TLS."
M1037,Filter Network Traffic,"Use network appliances and host-based security software to block network traffic that is not necessary within the environment, such as legacy protocols that may be leveraged for AiTM conditions."
M1035,Limit Access to Resource Over Network,Limit access to network infrastructure and resources that can be used to reshape traffic or otherwise produce AiTM conditions.
M1031,Network Intrusion Prevention,Network intrusion detection and prevention systems that can identify traffic patterns indicative of AiTM activity can be used to mitigate activity at the network level.
M1030,Network Segmentation,"Network segmentation can be used to isolate infrastructure components that do not require broad network access. This may mitigate, or at least alleviate, the scope of AiTM activity."
M1017,User Training,Train users to be suspicious about certificate errors. Adversaries may use their own certificates in an attempt to intercept HTTPS traffic. Certificate errors may arise when the application’s certificate does not match the one expected by the host.
G1011,EXOTIC LILY,EXOTIC LILY  has used contact forms on victim websites to generate phishing e-mails. [2]
G0094,Kimsuky,Kimsuky  has searched for information on the target company's website. [3]
G0034,Sandworm Team,Sandworm Team  has conducted research against potential victim websites as part of its operational planning. [4]
G0122,Silent Librarian,"Silent Librarian  has searched victim's websites to identify the interests and academic areas of targeted individuals and to scrape source code, branding, and organizational contact information for phishing pages. [5] [6] [7]"
M1056,Pre-compromise,This technique cannot be easily mitigated with preventive controls since it is based on behaviors performed outside of the scope of enterprise defenses and controls. Efforts should focus on minimizing the amount and sensitivity of data available to external parties.
G0094,Kimsuky,"Kimsuky  has collected victim organization information including but not limited to organization hierarchy, functions, press releases, and others. [3]"
G0032,Lazarus Group,Lazarus Group  has studied publicly available information about a targeted organization to tailor spearphishing efforts against specific departments and/or individuals. [4]
C0022,Operation Dream Job,"For  Operation Dream Job ,  Lazarus Group  gathered victim organization information to identify specific targets. [5]"
M1056,Pre-compromise,This technique cannot be easily mitigated with preventive controls since it is based on behaviors performed outside of the scope of enterprise defenses and controls. Efforts should focus on minimizing the amount and sensitivity of data available to external parties.
M1013,Application Developer Guidance,"Application developers should consider taking measures to validate authentication requests by enabling one-time passwords, providing timestamps or sequence numbers for messages sent, using digital signatures, and/or using random session keys. [4] [3]"
M1048,Application Isolation and Sandboxing,Make it difficult for adversaries to advance their operation through exploitation of undiscovered or unpatched vulnerabilities by using sandboxing. Other types of virtualization and application microsegmentation may also mitigate the impact of some types of exploitation. Risks of additional exploits and weaknesses in these systems may still exist. [7]
M1050,Exploit Protection,Security applications that look for behavior used during exploitation such as Windows Defender Exploit Guard (WDEG) and the Enhanced Mitigation Experience Toolkit (EMET) can be used to mitigate some exploitation behavior. [8]  Control flow integrity checking is another way to potentially identify and stop a software exploit from occurring. [9]  Many of these protections depend on the architecture and target application binary for compatibility and may not work for software targeted for defense evasion.
M1019,Threat Intelligence Program,Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.
M1051,Update Software,Update software regularly by employing patch management for internal enterprise endpoints and servers.
S0456,Aria-body,Aria-body  has the ability to identify the titles of running windows on a compromised host. [3]
S0438,Attor,Attor  can obtain application window titles and then determines which windows to perform Screen Capture on. [4]
S0454,Cadelspy,Cadelspy  has the ability to identify open windows on the compromised host. [5]
